Locus Tag	Product	Pathway Name	Pathway Xref	Pathway Database	Pathway Version	ECO code	ECO term	PMID
PALES_48971	hypothetical protein	Lipopolysaccharide biosynthesis	00540	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_53761	3-deoxy-D-manno-octulosonic-acid transferase	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_53761	3-deoxy-D-manno-octulosonic-acid transferase	Lipopolysaccharide biosynthesis	00540	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_53851	bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase	Lipopolysaccharide biosynthesis	00540	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_53981	lipopolysaccharide kinase WaaP	Lipopolysaccharide biosynthesis	00540	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_53991	UDP-glucose:(heptosyl) LPS alpha 1,3-glucosyltransferase WaaG	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_54001	heptosyltransferase I	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_54011	heptosyltransferase II	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_54461	poly(3-hydroxyalkanoic acid) synthase 1	Lipopolysaccharide biosynthesis	00540	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_54481	poly(3-hydroxyalkanoic acid) synthase 2	Lipopolysaccharide biosynthesis	00540	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_54551	ubiquinone biosynthetic protein UbiB	Lipopolysaccharide biosynthesis	00540	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_54671	glucosyltransferase MdoH	Lipopolysaccharide biosynthesis	00540	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_55531	dTDP-D-glucose 4,6-dehydratase	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_55541	dTDP-4-dehydrorhamnose reductase	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_55551	glucose-1-phosphate thymidylyltransferase	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_57171	phosphomannomutase AlgC	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_58421	glycosyltransferase WbpZ	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_58431	glycosyltransferase WbpY	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_58441	glycosyltransferase WbpX	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_58451	ABC subunit of A-band LPS efflux transporter	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_58461	membrane subunit of A-band LPS efflux transporter	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_58471	phosphomannose isomerase/GDP-mannose WbpW	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_58491	oxidoreductase Rmd	Lipopolysaccharide biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_03381	prolipoprotein diacylglyceryl transferase	lipoprotein biosynthesis (diacylglyceryl transfer)	UPA00664	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_28191	putative thiol:disulfide interchange protein	lipoprotein biosynthesis (diacylglyceryl transfer)	UPA00664	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_09911	apolipoprotein N-acyltransferase	lipoprotein biosynthesis (N-acyl transfer)	UPA00666	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_26981	putative lipoprotein signal peptidase	lipoprotein biosynthesis (signal peptide cleavage)	UPA00665	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_49421	lipoprotein signal peptidase	lipoprotein biosynthesis (signal peptide cleavage)	UPA00665	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_36371	hypothetical protein	lipoteichoic acid biosynthesis	UPA00556	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_53761	3-deoxy-D-manno-octulosonic-acid transferase	LPS core biosynthesis	UPA00958	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_53981	lipopolysaccharide kinase WaaP	LPS core biosynthesis	UPA00958	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_54001	heptosyltransferase I	LPS core biosynthesis	UPA00958	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_54011	heptosyltransferase II	LPS core biosynthesis	UPA00958	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_13891	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	LPS lipid A biosynthesis	UPA00973	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_59481	glucosamine-1-phosphate acetyltransferase/N-acetylglucosamine-1-phosphate uridyltransferase	LPS lipid A biosynthesis	UPA00973	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_08481	5-carboxy-2-hydroxymuconate semialdehyde dehydrogenase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_09561	UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_12441	homoserine dehydrogenase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_12441	homoserine dehydrogenase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_12841	lysyl-tRNA synthetase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_13181	tetrahydrodipicolinate succinylase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_19421	aspartate-semialdehyde dehydrogenase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_19421	aspartate-semialdehyde dehydrogenase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_19431	aspartate-semialdehyde dehydrogenase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_33791	ribosomal protein S6 modification enzyme	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_34361	dihydrodipicolinate synthase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_38101	erythronate-4-phosphate dehydrogenase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_41591	succinyl-diaminopimelate desuccinylase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_43151	dihydrodipicolinate synthase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_43151	dihydrodipicolinate synthase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_44121	aspartate kinase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_44121	aspartate kinase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_47471	hypothetical protein	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_47951	UDP-N-acetylmuramoylalanyl-D-glutamyl-2, 6-diaminopimelate--D-alanyl-D-alanyl ligase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_51441	dihydrodipicolinate reductase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_51441	dihydrodipicolinate reductase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_55911	ribosomal protein S6 modification protein	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_56721	diaminopimelate decarboxylase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_56721	diaminopimelate decarboxylase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_56731	diaminopimelate epimerase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_56731	diaminopimelate epimerase	Lysine biosynthesis	00300	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_58101	serine hydroxymethyltransferase	Lysine biosynthesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_00101	lipid A biosynthesis lauroyl acyltransferase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_04431	glutaryl-CoA dehydrogenase	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_09791	lipoyltransferase	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_09911	apolipoprotein N-acyltransferase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_10641	putative protease	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_10651	putative peptidase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_13891	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_14221	hypothetical protein	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_14441	3-hydroxy-acyl-CoA dehydrogenase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_14851	alginate o-acetyltransferase AlgI	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_18251	lipid A biosynthesis lauroyl acyltransferase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_20481	multifunctional fatty acid oxidation complex subunit alpha	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_20481	multifunctional fatty acid oxidation complex subunit alpha	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_27641	putative protease	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_27651	putative protease	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_28501	serine hydroxymethyltransferase	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_33221	acetyl-CoA acetyltransferase	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_35091	putative Orn/Arg/Lys decarboxylase	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_35921	putative 3-hydroxyacyl-CoA dehydrogenase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_37411	dihydrolipoamide succinyltransferase	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_37411	dihydrolipoamide succinyltransferase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_37421	2-oxoglutarate dehydrogenase E1 component	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_37421	2-oxoglutarate dehydrogenase E1 component	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_41591	succinyl-diaminopimelate desuccinylase	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_48511	PmbA protein	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_48531	putative tldD protein	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_49871	serine hydroxymethyltransferase	Lysine degradation	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PALES_50191	hypothetical protein	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_50851	penicillin-binding protein 1B	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_54351	penicillin-binding protein 1A	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_54461	poly(3-hydroxyalkanoic acid) synthase 1	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_54481	poly(3-hydroxyalkanoic acid) synthase 2	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_55821	putative 3-hydroxyacyl-CoA dehydrogenase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_57821	3-hydroxybutyryl-CoA dehydrogenase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_58351	putative peptidase	Lysine degradation	00310	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_02061	malonate decarboxylase subunit beta	malonyl-CoA biosynthesis	UPA00655	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_13961	acetyl-CoA carboxylase carboxyltransferase subunit alpha	malonyl-CoA biosynthesis	UPA00655	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_19481	acetyl-CoA carboxylase subunit beta	malonyl-CoA biosynthesis	UPA00655	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_21761	geranyl-CoA carboxylase, beta-subunit	malonyl-CoA biosynthesis	UPA00655	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PALES_33091	methylcrotonyl-CoA carboxylase, beta-subunit	malonyl-CoA biosynthesis	UPA00655	UniPathway	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
