Locus_Tag	Product	Pathway_Name	Pathway_Xref	Pathway_Database	Pathway_Version	ECO_code	ECO_term	PMID
PA2250	lipoamide dehydrogenase-Val	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA2250	lipoamide dehydrogenase-Val	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA2321	GntK	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA2323	GapN	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA2323	GapN	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA2555	probable AMP-binding enzyme	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3001	probable glyceraldehyde-3-phosphate dehydrogenase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3001	probable glyceraldehyde-3-phosphate dehydrogenase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3001	probable glyceraldehyde-3-phosphate dehydrogenase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3185	hypothetical protein	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3192	two-component response regulator GltR	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3193	glucokinase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3193	glucokinase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3193	glucokinase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3195	glyceraldehyde 3-phosphate dehydrogenase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3195	glyceraldehyde 3-phosphate dehydrogenase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3195	glyceraldehyde 3-phosphate dehydrogenase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3415	probable dihydrolipoamide acetyltransferase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3416	probable pyruvate dehydrogenase E1 component, beta chain	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3417	probable pyruvate dehydrogenase E1 component, alpha subunit	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3417	probable pyruvate dehydrogenase E1 component, alpha subunit	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3560	phosphotransferase system transporter fructose-specific IIBC component, FruA	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3629	alcohol dehydrogenase class III	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3629	alcohol dehydrogenase class III	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3635	enolase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA3635	enolase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA3635	enolase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA3761	N-Acetyl-D-Glucosamine phosphotransferase system transporter	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4022	hydrazone dehydrogenase, HdhA	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4150	probable dehydrogenase E1 component	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4151	acetoin catabolism protein AcoB	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4152	probable hydrolase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4329	pyruvate kinase II	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA4329	pyruvate kinase II	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4329	pyruvate kinase II	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4732	glucose-6-phosphate isomerase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA4732	glucose-6-phosphate isomerase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4732	glucose-6-phosphate isomerase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4733	acetyl-coenzyme A synthetase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4733	acetyl-coenzyme A synthetase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4748	triosephosphate isomerase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA4748	triosephosphate isomerase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4748	triosephosphate isomerase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4829	dihydrolipoamide dehydrogenase 3	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA4829	dihydrolipoamide dehydrogenase 3	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA4829	dihydrolipoamide dehydrogenase 3	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA4899	probable aldehyde dehydrogenase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5015	pyruvate dehydrogenase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA5015	pyruvate dehydrogenase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA5015	pyruvate dehydrogenase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5016	dihydrolipoamide acetyltransferase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA5016	dihydrolipoamide acetyltransferase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA5016	dihydrolipoamide acetyltransferase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5110	fructose-1,6-bisphosphatase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA5110	fructose-1,6-bisphosphatase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA5110	fructose-1,6-bisphosphatase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5131	phosphoglycerate mutase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA5131	phosphoglycerate mutase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA5131	phosphoglycerate mutase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5192	phosphoenolpyruvate carboxykinase	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA5192	phosphoenolpyruvate carboxykinase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5322	phosphomannomutase AlgC	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5422	hypothetical protein	Glycolysis / Gluconeogenesis	00010	KEGG (InterPro)	InterPro 5.8-49.0	ECO:0000259	match to InterPro signature evidence used in automatic assertion	NA
PA5422	hypothetical protein	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA5427	alcohol dehydrogenase	Glycolysis / Gluconeogenesis	NA	PseudoCAP	NA	ECO:0000037	not_recorded	NA
PA5427	alcohol dehydrogenase	Glycolysis / Gluconeogenesis	pae00010	KEGG	81.0+/01-23, Jan 17	ECO:0000249	sequence similarity evidence used in automatic assertion	NA
PA0224	probable aldolase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0552	phosphoglycerate kinase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0555	fructose-1,6-bisphosphate aldolase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA1498	pyruvate kinase I	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA1770	phosphoenolpyruvate synthase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA2323	GapN	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA2843	probable aldolase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3001	probable glyceraldehyde-3-phosphate dehydrogenase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3131	probable aldolase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3195	glyceraldehyde 3-phosphate dehydrogenase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3430	probable aldolase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3635	enolase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA4329	pyruvate kinase II	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA4732	glucose-6-phosphate isomerase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA4748	triosephosphate isomerase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA5110	fructose-1,6-bisphosphatase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA5131	phosphoglycerate mutase	glycolysis I (from glucose 6-phosphate)	GLYCOLYSIS	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0224	probable aldolase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0552	phosphoglycerate kinase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0555	fructose-1,6-bisphosphate aldolase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA1498	pyruvate kinase I	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA1770	phosphoenolpyruvate synthase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA2323	GapN	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA2843	probable aldolase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3001	probable glyceraldehyde-3-phosphate dehydrogenase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3131	probable aldolase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3195	glyceraldehyde 3-phosphate dehydrogenase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3430	probable aldolase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3635	enolase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA4329	pyruvate kinase II	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA4748	triosephosphate isomerase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA5110	fructose-1,6-bisphosphatase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA5131	phosphoglycerate mutase	glycolysis II (from fructose 6-phosphate)	PWY-5484	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0224	probable aldolase	glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0552	phosphoglycerate kinase	glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA0555	fructose-1,6-bisphosphate aldolase	glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA1498	pyruvate kinase I	glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA2323	GapN	glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA2843	probable aldolase	glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
PA3001	probable glyceraldehyde-3-phosphate dehydrogenase	glycolysis III (from glucose)	ANAGLYCOLYSIS-PWY	PseudoCyc	19.5	ECO:0000250	sequence similarity evidence used in manual assertion	12867747
